id_pessoa;numero;tipo
3888;1 (11) 500 555-0116;1
3889;247-555-0133;1
3890;143-555-0120;1
3891;153-555-0182;2
3892;257-555-0167;1
3893;1 (11) 500 555-0167;2
3894;1 (11) 500 555-0173;2
3895;720-555-0149;1
3896;1 (11) 500 555-0159;1
3897;1 (11) 500 555-0184;2
3898;1 (11) 500 555-0112;2
3899;878-555-0125;2
3900;905-555-0115;2
3901;368-555-0196;2
3902;359-555-0113;1
3903;1 (11) 500 555-0148;2
3904;462-555-0162;2
3905;1 (11) 500 555-0135;2
3906;382-555-0125;1
3907;816-555-0121;2
3908;1 (11) 500 555-0117;2
3909;1 (11) 500 555-0169;1
3910;1 (11) 500 555-0171;2
3911;405-555-0129;2
3912;110-555-0153;2
3913;808-555-0111;2
3914;924-555-0180;1
3915;1 (11) 500 555-0180;2
3916;1 (11) 500 555-0160;1
3917;329-555-0186;2
3918;662-555-0145;2
3919;378-555-0119;1
3920;949-555-0125;2
3921;862-555-0137;2
3922;1 (11) 500 555-0153;1
3923;599-555-0155;2
3924;1 (11) 500 555-0184;1
3925;386-555-0151;2
3926;1 (11) 500 555-0114;2
3927;329-555-0153;1
3928;1 (11) 500 555-0163;2
3929;1 (11) 500 555-0119;1
3930;150-555-0114;2
3931;1 (11) 500 555-0154;1
3932;1 (11) 500 555-0111;1
3933;1 (11) 500 555-0115;2
3934;1 (11) 500 555-0149;1
3935;255-555-0148;1
3936;657-555-0139;2
3937;197-555-0113;2
3938;1 (11) 500 555-0144;2
3939;546-555-0116;1
3940;540-555-0193;1
3941;1 (11) 500 555-0181;1
3942;751-555-0198;2
3943;807-555-0134;1
3944;892-555-0190;1
3945;367-555-0138;1
3946;1 (11) 500 555-0151;1
3947;137-555-0115;1
3948;1 (11) 500 555-0151;1
3949;190-555-0122;1
3950;532-555-0117;1
3951;978-555-0118;1
3952;1 (11) 500 555-0189;1
3953;587-555-0126;1
3954;1 (11) 500 555-0117;2
3955;431-555-0118;1
3956;298-555-0129;2
3957;1 (11) 500 555-0196;1
3958;237-555-0174;1
3959;1 (11) 500 555-0165;2
3960;1 (11) 500 555-0171;1
3961;971-555-0173;1
3962;135-555-0132;2
3963;1 (11) 500 555-0186;1
3964;623-555-0117;1
3965;131-555-0151;1
3966;697-555-0185;2
3967;209-555-0125;2
3968;419-555-0196;2
3969;1 (11) 500 555-0186;2
3970;241-555-0174;2
3971;1 (11) 500 555-0162;2
3972;386-555-0178;1
3973;358-555-0118;2
3974;887-555-0122;1
3975;897-555-0167;1
3976;322-555-0174;1
3977;590-555-0192;1
3978;737-555-0112;1
3979;1 (11) 500 555-0119;1
3980;1 (11) 500 555-0115;2
3981;843-555-0124;2
3982;142-555-0123;2
3983;1 (11) 500 555-0181;2
3984;1 (11) 500 555-0149;1
3985;1 (11) 500 555-0168;2
3986;1 (11) 500 555-0191;1
3987;1 (11) 500 555-0183;1
3988;179-555-0174;2
3989;1 (11) 500 555-0189;1
3990;187-555-0192;2
3991;117-555-0116;1
3992;940-555-0176;1
3993;1 (11) 500 555-0118;2
3994;403-555-0173;1
3995;1 (11) 500 555-0116;1
3996;436-555-0182;1
3997;642-555-0133;2
3998;711-555-0113;2
3999;1 (11) 500 555-0175;1
4000;929-555-0133;1
4001;1 (11) 500 555-0121;1
4002;456-555-0130;1
4003;400-555-0193;1
4004;1 (11) 500 555-0127;1
4005;1 (11) 500 555-0180;1
4006;845-555-0111;2
4007;348-555-0117;1
4008;1 (11) 500 555-0179;1
4009;927-555-0118;2
4010;382-555-0146;2
4011;163-555-0125;1
4012;1 (11) 500 555-0136;1
4013;1 (11) 500 555-0196;1
4014;248-555-0127;2
4015;297-555-0169;1
4016;1 (11) 500 555-0118;1
4017;337-555-0184;1
4018;1 (11) 500 555-0128;2
4019;657-555-0116;2
4020;1 (11) 500 555-0116;1
4021;1 (11) 500 555-0193;2
4022;698-555-0158;1
4023;1 (11) 500 555-0133;1
4024;211-555-0116;1
4025;413-555-0138;2
4026;452-555-0170;2
4027;474-555-0169;2
4028;1 (11) 500 555-0139;1
4029;1 (11) 500 555-0118;2
4030;738-555-0163;2
4031;1 (11) 500 555-0116;2
4032;1 (11) 500 555-0194;1
4033;939-555-0183;1
4034;542-555-0149;2
4035;909-555-0116;2
4036;1 (11) 500 555-0198;1
4037;345-555-0184;1
4038;1 (11) 500 555-0125;1
4039;1 (11) 500 555-0121;2
4040;809-555-0156;1
4041;1 (11) 500 555-0121;2
4042;511-555-0134;2
4043;1 (11) 500 555-0129;1
4044;149-555-0119;1
4045;517-555-0176;1
4046;1 (11) 500 555-0119;1
4047;1 (11) 500 555-0111;1
4048;1 (11) 500 555-0156;2
4049;992-555-0116;2
4050;1 (11) 500 555-0187;1
4051;1 (11) 500 555-0156;1
4052;520-555-0139;2
4053;971-555-0136;1
4054;1 (11) 500 555-0155;2
4055;589-555-0192;2
4056;109-555-0143;1
4057;1 (11) 500 555-0191;1
4058;1 (11) 500 555-0130;1
4059;779-555-0186;2
4060;1 (11) 500 555-0166;2
4061;774-555-0187;1
4062;1 (11) 500 555-0134;1
4063;205-555-0175;1
4064;737-555-0171;2
4065;1 (11) 500 555-0172;1
4066;947-555-0134;1
4067;1 (11) 500 555-0148;1
4068;1 (11) 500 555-0147;1
4069;1 (11) 500 555-0169;1
4070;206-555-0114;1
4071;1 (11) 500 555-0179;2
4072;566-555-0118;2
4073;397-555-0155;2
4074;1 (11) 500 555-0124;2
4075;510-555-0111;2
4076;454-555-0178;2
4077;923-555-0110;2
4078;894-555-0135;2
4079;578-555-0132;1
4080;1 (11) 500 555-0136;2
4081;1 (11) 500 555-0173;2
4082;1 (11) 500 555-0176;2
4083;1 (11) 500 555-0195;2
4084;1 (11) 500 555-0115;2
4085;445-555-0139;2
4086;1 (11) 500 555-0112;2
4087;1 (11) 500 555-0123;2
4088;621-555-0134;1
4089;1 (11) 500 555-0130;1
4090;710-555-0152;1
4091;798-555-0146;2
4092;221-555-0148;1
4093;772-555-0148;2
4094;455-555-0163;1
4095;1 (11) 500 555-0136;2
4096;1 (11) 500 555-0136;2
4097;188-555-0182;1
4098;1 (11) 500 555-0164;2
4099;988-555-0125;1
4100;1 (11) 500 555-0157;1
4101;850-555-0119;2
4102;1 (11) 500 555-0150;2
4103;679-555-0194;2
4104;1 (11) 500 555-0167;1
4105;1 (11) 500 555-0157;1
4106;1 (11) 500 555-0128;1
4107;1 (11) 500 555-0161;2
4108;123-555-0179;2
4109;145-555-0139;1
4110;1 (11) 500 555-0191;2
4111;1 (11) 500 555-0130;1
4112;473-555-0153;1
4113;1 (11) 500 555-0159;1
4114;1 (11) 500 555-0118;1
4115;399-555-0192;1
4116;1 (11) 500 555-0195;1
4117;290-555-0145;1
4118;910-555-0185;2
4119;1 (11) 500 555-0124;1
4120;1 (11) 500 555-0145;1
4121;847-555-0142;1
4122;617-555-0129;2
4123;1 (11) 500 555-0196;1
4124;1 (11) 500 555-0113;1
4125;850-555-0128;1
4126;1 (11) 500 555-0111;2
4127;1 (11) 500 555-0139;1
4128;984-555-0118;2
4129;1 (11) 500 555-0193;2
4130;176-555-0113;2
4131;556-555-0131;2
4132;1 (11) 500 555-0137;1
4133;199-555-0159;2
4134;1 (11) 500 555-0172;2
4135;726-555-0187;2
4136;1 (11) 500 555-0170;2
4137;1 (11) 500 555-0111;1
4138;627-555-0180;1
4139;827-555-0134;1
4140;1 (11) 500 555-0156;1
4141;1 (11) 500 555-0151;1
4142;993-555-0128;1
4143;1 (11) 500 555-0154;2
4144;832-555-0166;2
4145;1 (11) 500 555-0179;2
4146;687-555-0187;2
4147;1 (11) 500 555-0171;1
4148;721-555-0132;1
4149;1 (11) 500 555-0118;2
4150;146-555-0179;2
4151;499-555-0143;1
4152;1 (11) 500 555-0148;1
4153;1 (11) 500 555-0124;1
4154;485-555-0144;2
4155;1 (11) 500 555-0119;2
4156;1 (11) 500 555-0117;2
4157;1 (11) 500 555-0113;2
4158;116-555-0151;1
4159;1 (11) 500 555-0147;1
4160;496-555-0164;2
4161;1 (11) 500 555-0114;2
4162;1 (11) 500 555-0116;2
4163;520-555-0154;2
4164;1 (11) 500 555-0116;1
4165;919-555-0129;2
4166;699-555-0147;1
4167;1 (11) 500 555-0187;1
4168;952-555-0176;1
4169;385-555-0120;1
4170;1 (11) 500 555-0153;1
4171;713-555-0128;1
4172;973-555-0165;2
4173;512-555-0149;1
4174;1 (11) 500 555-0173;2
4175;854-555-0186;1
4176;517-555-0121;2
4177;177-555-0182;2
4178;535-555-0111;1
4179;241-555-0163;1
4180;1 (11) 500 555-0144;2
4181;1 (11) 500 555-0115;1
4182;942-555-0159;2
4183;301-555-0113;2
4184;168-555-0119;1
4185;118-555-0124;1
4186;971-555-0132;1
4187;1 (11) 500 555-0169;2
4188;812-555-0117;1
4189;171-555-0174;1
4190;1 (11) 500 555-0128;2
4191;1 (11) 500 555-0136;1
4192;142-555-0139;2
4193;397-555-0128;1
4194;590-555-0140;2
4195;455-555-0126;1
4196;442-555-0139;1
4197;629-555-0193;1
4198;1 (11) 500 555-0198;1
4199;1 (11) 500 555-0145;2
4200;1 (11) 500 555-0125;2
4201;1 (11) 500 555-0155;2
4202;1 (11) 500 555-0131;1
4203;1 (11) 500 555-0151;1
4204;126-555-0148;1
4205;146-555-0191;1
4206;1 (11) 500 555-0113;2
4207;1 (11) 500 555-0150;1
4208;1 (11) 500 555-0115;2
4209;406-555-0125;2
4210;383-555-0129;2
4211;1 (11) 500 555-0145;2
4212;474-555-0186;1
4213;432-555-0151;1
4214;142-555-0191;2
4215;447-555-0181;1
4216;1 (11) 500 555-0188;1
4217;1 (11) 500 555-0140;1
4218;377-555-0180;2
4219;1 (11) 500 555-0130;1
4220;285-555-0134;2
4221;1 (11) 500 555-0113;2
4222;483-555-0139;1
4223;1 (11) 500 555-0140;2
4224;1 (11) 500 555-0114;2
4225;488-555-0131;1
4226;1 (11) 500 555-0189;2
4227;1 (11) 500 555-0195;2
4228;1 (11) 500 555-0111;1
4229;238-555-0128;1
4230;1 (11) 500 555-0147;2
4231;1 (11) 500 555-0151;2
4232;1 (11) 500 555-0137;1
4233;1 (11) 500 555-0183;2
4234;1 (11) 500 555-0166;2
4235;1 (11) 500 555-0151;2
4236;1 (11) 500 555-0190;1
4237;1 (11) 500 555-0188;2
4238;1 (11) 500 555-0158;2
4239;351-555-0176;2
4240;680-555-0195;2
4241;186-555-0144;1
4242;731-555-0193;1
4243;1 (11) 500 555-0125;1
4244;1 (11) 500 555-0159;1
4245;183-555-0137;2
4246;1 (11) 500 555-0115;2
4247;1 (11) 500 555-0114;1
4248;521-555-0160;2
4249;1 (11) 500 555-0171;2
4250;235-555-0137;1
4251;508-555-0159;1
4252;1 (11) 500 555-0175;2
4253;146-555-0179;1
4254;858-555-0161;2
4255;1 (11) 500 555-0168;2
4256;890-555-0115;1
4257;1 (11) 500 555-0182;1
4258;147-555-0173;1
4259;656-555-0187;1
4260;1 (11) 500 555-0180;2
4261;936-555-0189;2
4262;1 (11) 500 555-0151;2
4263;143-555-0177;1
4264;600-555-0151;2
4265;118-555-0179;1
4266;1 (11) 500 555-0156;2
4267;385-555-0122;2
4268;178-555-0196;2
4269;213-555-0171;2
4270;159-555-0162;2
4271;152-555-0143;1
4272;1 (11) 500 555-0187;1
4273;1 (11) 500 555-0193;2
4274;1 (11) 500 555-0189;1
4275;917-555-0167;2
4276;491-555-0164;2
4277;205-555-0113;2
4278;651-555-0158;2
4279;1 (11) 500 555-0155;2
4280;1 (11) 500 555-0144;2
4281;863-555-0172;1
4282;1 (11) 500 555-0179;2
4283;780-555-0119;2
4284;1 (11) 500 555-0192;1
4285;784-555-0110;2
4286;1 (11) 500 555-0153;1
4287;1 (11) 500 555-0186;1
4288;124-555-0169;2
4289;367-555-0120;2
4290;1 (11) 500 555-0188;2
4291;216-555-0199;1
4292;177-555-0128;1
4293;1 (11) 500 555-0172;2
4294;1 (11) 500 555-0119;2
4295;1 (11) 500 555-0160;2
4296;878-555-0119;1
4297;513-555-0176;2
4298;1 (11) 500 555-0112;2
4299;1 (11) 500 555-0172;1
4300;1 (11) 500 555-0132;1
4301;177-555-0123;1
4302;254-555-0194;2
4303;1 (11) 500 555-0139;1
4304;1 (11) 500 555-0192;1
4305;112-555-0110;1
4306;619-555-0115;2
4307;481-555-0125;2
4308;1 (11) 500 555-0155;1
4309;627-555-0110;2
4310;485-555-0124;1
4311;981-555-0117;2
4312;1 (11) 500 555-0153;2
4313;1 (11) 500 555-0165;1
4314;1 (11) 500 555-0191;2
4315;662-555-0125;2
4316;1 (11) 500 555-0113;1
4317;1 (11) 500 555-0126;1
4318;778-555-0114;1
4319;499-555-0118;1
4320;410-555-0151;1
4321;1 (11) 500 555-0113;1
4322;1 (11) 500 555-0173;2
4323;984-555-0197;2
4324;790-555-0117;2
4325;1 (11) 500 555-0182;1
4326;683-555-0147;2
4327;131-555-0145;2
4328;459-555-0110;1
4329;1 (11) 500 555-0145;1
4330;129-555-0114;1
4331;1 (11) 500 555-0125;2
4332;773-555-0124;1
4333;1 (11) 500 555-0120;1
4334;886-555-0139;2
4335;1 (11) 500 555-0174;1
4336;198-555-0172;1
4337;344-555-0123;2
4338;702-555-0199;1
4339;195-555-0146;1
4340;1 (11) 500 555-0198;1
4341;1 (11) 500 555-0110;2
4342;654-555-0116;2
4343;322-555-0183;2
4344;302-555-0194;1
4345;1 (11) 500 555-0117;1
4346;157-555-0143;2
4347;163-555-0142;1
4348;1 (11) 500 555-0110;2
4349;153-555-0188;1
4350;472-555-0154;2
4351;1 (11) 500 555-0113;1
4352;1 (11) 500 555-0193;2
4353;1 (11) 500 555-0169;1
4354;387-555-0135;1
4355;135-555-0112;2
4356;119-555-0147;1
4357;171-555-0140;2
4358;1 (11) 500 555-0174;1
4359;1 (11) 500 555-0157;2
4360;1 (11) 500 555-0149;1
4361;199-555-0147;2
4362;135-555-0119;2
4363;980-555-0196;1
4364;1 (11) 500 555-0195;2
4365;1 (11) 500 555-0180;2
4366;420-555-0174;1
4367;1 (11) 500 555-0111;1
4368;1 (11) 500 555-0113;2
4369;1 (11) 500 555-0168;1
4370;894-555-0175;2
4371;1 (11) 500 555-0142;1
4372;246-555-0119;2
4373;452-555-0188;1
4374;1 (11) 500 555-0185;1
4375;1 (11) 500 555-0120;2
4376;146-555-0117;2
4377;1 (11) 500 555-0162;2
4378;846-555-0131;1
4379;380-555-0167;2
4380;1 (11) 500 555-0183;2
4381;745-555-0120;2
4382;1 (11) 500 555-0123;2
4383;1 (11) 500 555-0173;2
4384;1 (11) 500 555-0113;1
4385;647-555-0131;2
4386;1 (11) 500 555-0164;1
4387;1 (11) 500 555-0167;2
4388;592-555-0152;1
4389;1 (11) 500 555-0112;2
4390;349-555-0116;1
4391;161-555-0147;1
4392;1 (11) 500 555-0121;2
4393;1 (11) 500 555-0113;1
4394;112-555-0152;2
4395;398-555-0127;1
4396;1 (11) 500 555-0120;2
4397;936-555-0113;2
4398;374-555-0113;1
4399;1 (11) 500 555-0126;2
4400;957-555-0160;2
4401;782-555-0117;1
4402;465-555-0149;1
4403;1 (11) 500 555-0159;2
4404;1 (11) 500 555-0154;2
4405;1 (11) 500 555-0179;2
4406;810-555-0164;2
4407;753-555-0181;1
4408;1 (11) 500 555-0117;1
4409;303-555-0145;2
4410;359-555-0138;1
4411;1 (11) 500 555-0182;1
4412;780-555-0196;2
4413;326-555-0171;1
4414;1 (11) 500 555-0192;2
4415;1 (11) 500 555-0131;2
4416;713-555-0147;2
4417;1 (11) 500 555-0175;2
4418;404-555-0118;2
4419;569-555-0134;2
4420;1 (11) 500 555-0123;1
4421;1 (11) 500 555-0171;1
4422;559-555-0149;1
4423;1 (11) 500 555-0115;2
4424;248-555-0114;1
4425;1 (11) 500 555-0183;1
4426;118-555-0189;2
4427;941-555-0132;1
4428;1 (11) 500 555-0150;1
4429;682-555-0196;2
4430;943-555-0190;2
4431;568-555-0198;2
4432;544-555-0195;2
4433;1 (11) 500 555-0115;2
4434;258-555-0128;2
4435;907-555-0125;2
4436;939-555-0178;1
4437;354-555-0181;1
4438;697-555-0137;1
4439;1 (11) 500 555-0145;2
4440;155-555-0151;1
4441;1 (11) 500 555-0132;2
4442;391-555-0120;2
4443;761-555-0130;2
4444;1 (11) 500 555-0112;2
4445;1 (11) 500 555-0111;2
4446;1 (11) 500 555-0138;2
4447;1 (11) 500 555-0171;1
4448;1 (11) 500 555-0150;1
4449;1 (11) 500 555-0141;1
4450;815-555-0139;2
4451;1 (11) 500 555-0184;1
4452;1 (11) 500 555-0137;1
4453;184-555-0165;2
4454;130-555-0125;1
4455;960-555-0118;2
4456;1 (11) 500 555-0163;1
4457;249-555-0126;1
4458;602-555-0134;2
4459;1 (11) 500 555-0152;2
4460;116-555-0143;1
4461;1 (11) 500 555-0186;1
4462;1 (11) 500 555-0121;2
4463;537-555-0125;1
4464;786-555-0115;1
4465;218-555-0142;1
4466;159-555-0190;2
4467;1 (11) 500 555-0112;2
4468;114-555-0191;1
4469;598-555-0113;1
4470;1 (11) 500 555-0146;1
4471;609-555-0146;2
4472;1 (11) 500 555-0146;2
4473;1 (11) 500 555-0172;2
4474;1 (11) 500 555-0116;1
4475;644-555-0185;2
4476;1 (11) 500 555-0129;1
4477;1 (11) 500 555-0149;2
4478;1 (11) 500 555-0177;1
4479;514-555-0138;2
4480;388-555-0195;1
4481;1 (11) 500 555-0149;1
4482;543-555-0143;2
4483;165-555-0115;1
4484;1 (11) 500 555-0168;1
4485;1 (11) 500 555-0145;1
4486;1 (11) 500 555-0150;2
4487;1 (11) 500 555-0172;1
4488;484-555-0195;1
4489;270-555-0111;1
4490;981-555-0138;2
4491;1 (11) 500 555-0138;1
4492;865-555-0169;1
4493;938-555-0142;2
4494;1 (11) 500 555-0138;2
4495;769-555-0175;1
4496;1 (11) 500 555-0150;2
4497;323-555-0179;1
4498;626-555-0195;2
4499;197-555-0167;2
4500;1 (11) 500 555-0190;2
4501;120-555-0189;2
4502;1 (11) 500 555-0155;1
4503;1 (11) 500 555-0111;1
4504;305-555-0198;1
4505;1 (11) 500 555-0170;2
4506;524-555-0113;1
4507;157-555-0189;1
4508;1 (11) 500 555-0136;1
4509;358-555-0140;2
4510;433-555-0117;1
4511;1 (11) 500 555-0110;1
4512;1 (11) 500 555-0127;1
4513;1 (11) 500 555-0197;1
4514;822-555-0113;1
4515;559-555-0115;2
4516;1 (11) 500 555-0145;1
4517;1 (11) 500 555-0134;2
4518;125-555-0153;1
4519;636-555-0191;2
4520;1 (11) 500 555-0118;1
4521;106-555-0177;2
4522;535-555-0190;2
4523;1 (11) 500 555-0188;1
4524;1 (11) 500 555-0187;2
4525;251-555-0135;2
4526;1 (11) 500 555-0176;1
4527;745-555-0145;1
4528;342-555-0162;1
4529;946-555-0172;1
4530;1 (11) 500 555-0175;2
4531;1 (11) 500 555-0174;1
4532;958-555-0174;1
4533;1 (11) 500 555-0145;1
4534;789-555-0110;2
4535;689-555-0113;2
4536;913-555-0119;1
4537;1 (11) 500 555-0155;2
4538;1 (11) 500 555-0157;1
4539;286-555-0164;1
4540;154-555-0197;1
4541;1 (11) 500 555-0155;2
4542;1 (11) 500 555-0150;2
4543;1 (11) 500 555-0194;1
4544;335-555-0116;2
4545;646-555-0154;1
4546;1 (11) 500 555-0164;2
4547;802-555-0155;1
4548;167-555-0176;1
4549;971-555-0165;2
4550;1 (11) 500 555-0122;2
4551;208-555-0134;1
4552;520-555-0110;1
4553;274-555-0181;2
4554;922-555-0117;2
4555;1 (11) 500 555-0131;1
4556;1 (11) 500 555-0130;1
4557;859-555-0114;2
4558;403-555-0147;1
4559;424-555-0148;1
4560;257-555-0130;2
4561;1 (11) 500 555-0169;1
4562;145-555-0167;2
4563;169-555-0138;1
4564;1 (11) 500 555-0118;2
4565;1 (11) 500 555-0123;1
4566;1 (11) 500 555-0180;1
4567;1 (11) 500 555-0115;2
4568;829-555-0154;2
4569;397-555-0164;1
4570;1 (11) 500 555-0163;2
4571;1 (11) 500 555-0153;1
4572;1 (11) 500 555-0179;1
4573;1 (11) 500 555-0118;2
4574;1 (11) 500 555-0149;2
4575;142-555-0146;1
4576;815-555-0144;2
4577;243-555-0193;1
4578;273-555-0115;1
4579;1 (11) 500 555-0132;2
4580;499-555-0148;2
4581;730-555-0154;2
4582;142-555-0165;2
4583;1 (11) 500 555-0169;2
4584;1 (11) 500 555-0114;1
4585;510-555-0180;2
4586;219-555-0142;2
4587;702-555-0179;1
4588;882-555-0162;2
4589;1 (11) 500 555-0112;1
4590;1 (11) 500 555-0179;2
4591;817-555-0174;1
4592;183-555-0141;2
4593;834-555-0117;1
4594;736-555-0187;2
4595;501-555-0171;2
4596;1 (11) 500 555-0149;2
4597;1 (11) 500 555-0132;1
4598;1 (11) 500 555-0160;1
4599;1 (11) 500 555-0191;2
4600;632-555-0199;2
4601;1 (11) 500 555-0150;2
4602;969-555-0195;2
4603;781-555-0122;1
4604;1 (11) 500 555-0125;2
4605;876-555-0185;2
4606;1 (11) 500 555-0182;2
4607;465-555-0162;2
4608;305-555-0179;1
4609;958-555-0172;1
4610;1 (11) 500 555-0112;1
4611;838-555-0136;2
4612;914-555-0180;2
4613;966-555-0152;2
4614;1 (11) 500 555-0159;1
4615;948-555-0174;2
4616;582-555-0196;1
4617;1 (11) 500 555-0136;1
4618;169-555-0183;2
4619;1 (11) 500 555-0171;1
4620;441-555-0194;1
4621;397-555-0155;1
4622;937-555-0171;1
4623;1 (11) 500 555-0141;1
4624;442-555-0119;2
4625;1 (11) 500 555-0124;2
4626;338-555-0113;2
4627;1 (11) 500 555-0179;1
4628;239-555-0129;1
4629;1 (11) 500 555-0115;2
4630;582-555-0192;2
4631;423-555-0177;1
4632;1 (11) 500 555-0169;1
4633;1 (11) 500 555-0133;1
4634;1 (11) 500 555-0147;2
4635;250-555-0141;2
4636;1 (11) 500 555-0118;1
4637;1 (11) 500 555-0161;2
4638;744-555-0117;2
4639;789-555-0166;2
4640;324-555-0182;1
4641;1 (11) 500 555-0145;1
4642;177-555-0119;2
4643;1 (11) 500 555-0149;1
4644;207-555-0146;1
4645;735-555-0116;2
4646;964-555-0119;1
4647;1 (11) 500 555-0162;2
4648;118-555-0179;2
4649;985-555-0182;2
4650;410-555-0110;1
4651;1 (11) 500 555-0110;1
4652;1 (11) 500 555-0160;2
4653;1 (11) 500 555-0118;1
4654;945-555-0193;1
4655;156-555-0159;1
4656;340-555-0137;2
4657;1 (11) 500 555-0163;2
4658;687-555-0170;1
4659;1 (11) 500 555-0115;2
4660;102-555-0169;2
4661;1 (11) 500 555-0167;1
4662;127-555-0119;2
4663;1 (11) 500 555-0172;2
4664;1 (11) 500 555-0181;2
4665;334-555-0110;2
4666;957-555-0196;2
4667;947-555-0166;1
4668;1 (11) 500 555-0127;2
4669;171-555-0165;1
4670;333-555-0169;2
4671;189-555-0173;2
4672;412-555-0110;2
4673;278-555-0140;1
4674;1 (11) 500 555-0192;1
4675;1 (11) 500 555-0154;1
4676;911-555-0178;1
4677;496-555-0122;2
4678;1 (11) 500 555-0198;2
4679;784-555-0134;1
4680;597-555-0163;2
4681;842-555-0134;1
4682;995-555-0181;1
4683;359-555-0153;1
4684;723-555-0183;1
4685;1 (11) 500 555-0117;1
4686;119-555-0194;2
4687;1 (11) 500 555-0159;2
4688;354-555-0176;1
4689;1 (11) 500 555-0126;1
4690;181-555-0185;1
4691;583-555-0115;2
4692;1 (11) 500 555-0197;2
4693;1 (11) 500 555-0139;2
4694;846-555-0173;1
4695;846-555-0149;2
4696;958-555-0116;1
4697;454-555-0190;1
4698;965-555-0128;2
4699;1 (11) 500 555-0135;2
4700;124-555-0176;1
4701;1 (11) 500 555-0152;2
4702;1 (11) 500 555-0159;2
4703;1 (11) 500 555-0195;2
4704;443-555-0192;1
4705;250-555-0122;2
4706;1 (11) 500 555-0121;2
4707;200-555-0138;1
4708;901-555-0178;1
4709;1 (11) 500 555-0183;2
4710;1 (11) 500 555-0120;2
4711;1 (11) 500 555-0166;2
4712;1 (11) 500 555-0194;2
4713;1 (11) 500 555-0192;1
4714;1 (11) 500 555-0195;1
4715;1 (11) 500 555-0118;2
4716;1 (11) 500 555-0134;2
4717;622-555-0178;1
4718;883-555-0128;1
4719;1 (11) 500 555-0163;1
4720;1 (11) 500 555-0140;2
4721;141-555-0181;2
4722;813-555-0130;1
4723;185-555-0165;1
4724;1 (11) 500 555-0155;2
4725;631-555-0178;2
4726;441-555-0164;1
4727;1 (11) 500 555-0115;2
4728;1 (11) 500 555-0128;1
4729;328-555-0164;1
4730;1 (11) 500 555-0197;1
4731;141-555-0176;1
4732;1 (11) 500 555-0162;1
4733;1 (11) 500 555-0112;1
4734;1 (11) 500 555-0128;2
4735;1 (11) 500 555-0183;2
4736;419-555-0170;1
4737;1 (11) 500 555-0120;2
4738;1 (11) 500 555-0188;1
4739;988-555-0130;2
4740;1 (11) 500 555-0147;1
4741;502-555-0164;2
4742;1 (11) 500 555-0182;2
4743;1 (11) 500 555-0133;1
4744;1 (11) 500 555-0165;2
4745;729-555-0153;2
4746;183-555-0146;2
4747;1 (11) 500 555-0151;1
4748;1 (11) 500 555-0144;1
4749;1 (11) 500 555-0122;1
4750;166-555-0176;2
4751;364-555-0127;1
4752;845-555-0181;2
4753;757-555-0197;1
4754;1 (11) 500 555-0195;2
4755;1 (11) 500 555-0131;2
4756;752-555-0198;2
4757;1 (11) 500 555-0176;2
4758;101-555-0113;2
4759;728-555-0147;1
4760;1 (11) 500 555-0161;2
4761;115-555-0117;2
4762;1 (11) 500 555-0144;1
4763;487-555-0110;2
4764;1 (11) 500 555-0111;2
4765;1 (11) 500 555-0191;2
4766;679-555-0113;1
4767;1 (11) 500 555-0173;2
4768;107-555-0166;1
4769;172-555-0177;2
4770;662-555-0157;2
4771;1 (11) 500 555-0184;1
4772;1 (11) 500 555-0110;2
4773;907-555-0167;2
4774;1 (11) 500 555-0118;2
4775;1 (11) 500 555-0179;1
4776;1 (11) 500 555-0198;2
4777;1 (11) 500 555-0139;1
4778;875-555-0124;2
4779;1 (11) 500 555-0135;1
4780;1 (11) 500 555-0175;1
4781;1 (11) 500 555-0121;2
4782;1 (11) 500 555-0131;1
4783;434-555-0196;2
4784;1 (11) 500 555-0137;1
4785;149-555-0146;1
4786;990-555-0111;2
4787;651-555-0160;2
4788;1 (11) 500 555-0174;1
4789;1 (11) 500 555-0184;2
4790;1 (11) 500 555-0144;1
4791;1 (11) 500 555-0138;1
4792;703-555-0112;1
4793;921-555-0176;1
4794;434-555-0192;2
4795;932-555-0197;2
4796;1 (11) 500 555-0159;1
4797;143-555-0184;2
4798;1 (11) 500 555-0181;1
4799;984-555-0111;1
4800;1 (11) 500 555-0118;1
4801;178-555-0194;1
4802;1 (11) 500 555-0175;1
4803;159-555-0120;2
4804;303-555-0198;2
4805;613-555-0188;2
4806;810-555-0171;1
4807;703-555-0179;2
4808;174-555-0185;1
4809;1 (11) 500 555-0130;2
4810;1 (11) 500 555-0155;2
4811;747-555-0158;1
4812;158-555-0171;2
4813;1 (11) 500 555-0153;1
4814;205-555-0120;2
4815;681-555-0189;2
4816;649-555-0138;1
4817;644-555-0149;1
4818;369-555-0176;1
4819;219-555-0196;2
4820;609-555-0188;2
4821;764-555-0119;2
4822;1 (11) 500 555-0111;1
4823;300-555-0118;2
4824;787-555-0141;2
4825;1 (11) 500 555-0111;1
4826;978-555-0158;2
4827;1 (11) 500 555-0124;2
4828;336-555-0171;2
4829;1 (11) 500 555-0190;1
4830;487-555-0171;2
4831;1 (11) 500 555-0183;2
4832;379-555-0190;1
4833;1 (11) 500 555-0121;2
4834;767-555-0137;1
4835;833-555-0143;2
4836;1 (11) 500 555-0195;2
